u,v,z
783.0,156.0,23.63634490966797
785.0,156.0,23.98301887512207
787.0,156.0,24.011886596679688
790.0,156.0,24.046619415283203
791.0,156.0,24.1047306060791
793.0,156.0,24.11638641357422
798.0,156.0,24.20416831970215
799.0,156.0,24.29258918762207
800.0,156.0,24.239459991455078
801.0,156.0,24.280763626098633
802.0,156.0,24.387622833251953
803.0,156.0,24.334075927734375
804.0,156.0,24.429433822631836
805.0,156.0,24.47138786315918
806.0,156.0,24.549686431884766
807.0,156.0,24.525541305541992
808.0,156.0,24.763002395629883
809.0,156.0,24.67723274230957
810.0,156.0,24.799943923950195
811.0,156.0,24.830812454223633
813.0,156.0,24.867956161499023
814.0,156.0,24.91765594482422
815.0,156.0,24.94881820678711
816.0,156.0,24.973804473876953
817.0,156.0,24.955060958862305
818.0,156.0,24.973804473876953
819.0,156.0,24.986316680908203
820.0,156.0,25.042776107788086
822.0,156.0,25.13744354248047
824.0,156.0,25.220069885253906
826.0,156.0,25.277591705322266
827.0,156.0,25.309661865234375
828.0,156.0,25.36759376525879
829.0,156.0,25.380502700805664
831.0,156.0,25.45174217224121
832.0,156.0,25.477745056152344
833.0,156.0,25.60856819152832
834.0,156.0,25.57573699951172
836.0,156.0,25.727462768554688
837.0,156.0,25.674484252929688
839.0,156.0,25.807340621948242
841.0,156.0,25.834077835083008
842.0,156.0,25.988893508911133
844.0,156.0,26.31804084777832
846.0,156.0,26.577505111694336
847.0,156.0,26.457658767700195
848.0,156.0,26.492795944213867
849.0,156.0,26.7270565032959
851.0,156.0,26.74138832092285
859.0,156.0,27.327499389648438
860.0,156.0,27.163772583007812
861.0,156.0,27.053260803222656
862.0,156.0,27.515966415405273
863.0,156.0,27.17857551574707
865.0,156.0,27.61499786376953
880.0,156.0,40.21990966796875
883.0,156.0,40.203697204589844
914.0,156.0,30.025699615478516
916.0,156.0,29.98958969116211
917.0,156.0,30.152772903442383
919.0,156.0,30.116357803344727
920.0,156.0,30.308530807495117
922.0,156.0,30.465906143188477
923.0,156.0,30.419448852539062
925.0,156.0,30.55924415588379
927.0,156.0,30.70978355407715
928.0,156.0,30.70978355407715
929.0,156.0,30.871362686157227
932.0,156.0,30.938392639160156
935.0,156.0,31.034652709960938
936.0,156.0,31.180173873901367
939.0,156.0,31.317228317260742
941.0,156.0,31.455495834350586
944.0,156.0,31.594987869262695
947.0,156.0,31.705459594726562
950.0,156.0,31.826858520507812
952.0,156.0,31.979921340942383
954.0,156.0,32.113773345947266
956.0,156.0,32.227909088134766
959.0,156.0,32.30096435546875
961.0,156.0,32.28005599975586
962.0,156.0,32.35334777832031
964.0,156.0,32.342857360839844
965.0,156.0,32.41643524169922
967.0,156.0,32.39537811279297
969.0,156.0,32.44807434082031
971.0,156.0,32.47977066040039
973.0,156.0,32.532737731933594
976.0,156.0,32.60718536376953
978.0,156.0,32.692684173583984
981.0,156.0,32.735599517822266
984.0,156.0,32.80018997192383
987.0,156.0,32.85420608520508
988.0,156.0,32.80018997192383
991.0,156.0,32.86503219604492
1002.0,156.0,33.09402084350586
1008.0,156.0,33.137996673583984
1009.0,156.0,33.21524429321289
1013.0,156.0,33.32621765136719
1023.0,156.0,33.494083404541016
1026.0,156.0,33.561702728271484
1052.0,156.0,34.08932876586914
1053.0,156.0,34.12431716918945
1056.0,156.0,34.15937423706055
1059.0,156.0,34.21796798706055
1062.0,156.0,34.3121337890625
1065.0,156.0,34.34757995605469
1068.0,156.0,34.51396942138672
1072.0,156.0,34.80299377441406
1075.0,156.0,34.85163497924805
1079.0,156.0,34.92485046386719
1084.0,156.0,35.01066207885742
1095.0,156.0,35.2332649230957
1106.0,156.0,35.35816192626953
1108.0,156.0,35.32059860229492
1119.0,156.0,35.39580535888672
1123.0,156.0,35.43352508544922
1126.0,156.0,35.43352508544922
1130.0,156.0,35.43352508544922
1136.0,156.0,35.48394775390625
1140.0,156.0,35.53451156616211
1143.0,156.0,35.509212493896484
1147.0,156.0,35.57252883911133
1155.0,156.0,35.547176361083984
1157.0,156.0,35.48394775390625
1169.0,156.0,35.57252883911133
1176.0,156.0,35.57252883911133
50.0,157.0,11.623980522155762
54.0,157.0,10.466461181640625
98.0,157.0,11.399471282958984
102.0,157.0,11.277034759521484
106.0,157.0,11.241448402404785
120.0,157.0,11.05947208404541
121.0,157.0,11.061924934387207
130.0,157.0,10.98033618927002
131.0,157.0,10.96343994140625
132.0,157.0,10.94899845123291
133.0,157.0,10.942992210388184
134.0,157.0,10.920228958129883
135.0,157.0,10.910673141479492
136.0,157.0,10.90113353729248
138.0,157.0,10.882104873657227
139.0,157.0,10.871430397033691
141.0,157.0,10.840710639953613
142.0,157.0,10.830116271972656
145.0,157.0,10.777458190917969
149.0,157.0,9.572492599487305
150.0,157.0,9.588135719299316
152.0,157.0,9.511335372924805
153.0,157.0,9.471595764160156
154.0,157.0,9.506802558898926
155.0,157.0,10.561772346496582
156.0,157.0,10.553949356079102
159.0,157.0,9.471595764160156
160.0,157.0,9.45543384552002
163.0,157.0,8.659204483032227
166.0,157.0,8.64719295501709
168.0,157.0,8.631479263305664
169.0,157.0,8.62849235534668
170.0,157.0,8.923364639282227
172.0,157.0,9.65308952331543
174.0,157.0,9.665249824523926
175.0,157.0,9.663376808166504
177.0,157.0,9.660569190979004
178.0,157.0,9.649353981018066
179.0,157.0,9.640960693359375
180.0,157.0,9.616792678833008
182.0,157.0,9.631650924682617
183.0,157.0,10.138785362243652
186.0,157.0,10.184334754943848
187.0,157.0,10.199956893920898
189.0,157.0,10.183295249938965
190.0,157.0,10.168761253356934
192.0,157.0,10.16150951385498
194.0,157.0,10.141878128051758
195.0,157.0,10.124378204345703
197.0,157.0,10.11001205444336
198.0,157.0,10.08649730682373
200.0,157.0,10.067154884338379
201.0,157.0,10.047886848449707
203.0,157.0,10.023653030395508
204.0,157.0,10.008566856384277
214.0,157.0,9.00554084777832
216.0,157.0,8.994983673095703
217.0,157.0,8.989309310913086
219.0,157.0,8.982024192810059
220.0,157.0,9.741710662841797
221.0,157.0,9.682136535644531
223.0,157.0,9.705689430236816
224.0,157.0,9.700026512145996
225.0,157.0,9.69437026977539
226.0,157.0,9.687779426574707
228.0,157.0,9.692485809326172
231.0,157.0,9.65308952331543
234.0,157.0,9.615865707397461
241.0,157.0,9.509521484375
244.0,157.0,9.473395347595215
250.0,157.0,8.189275741577148
251.0,157.0,8.759583473205566
253.0,157.0,8.75727653503418
256.0,157.0,8.713669776916504
300.0,157.0,25.36759376525879
301.0,157.0,25.860870361328125
320.0,157.0,19.993059158325195
323.0,157.0,19.95705795288086
392.0,157.0,9.123331069946289
393.0,157.0,9.153470993041992
396.0,157.0,9.231409072875977
398.0,157.0,9.190581321716309
399.0,157.0,9.182966232299805
402.0,157.0,9.23653793334961
404.0,157.0,9.257970809936523
406.0,157.0,9.24681282043457
419.0,157.0,9.311554908752441
420.0,157.0,9.38426685333252
421.0,157.0,9.38426685333252
422.0,157.0,9.377209663391113
431.0,157.0,9.462610244750977
443.0,157.0,9.289009094238281
444.0,157.0,9.233118057250977
446.0,157.0,9.26743221282959
448.0,157.0,9.199905395507812
449.0,157.0,9.153470993041992
450.0,157.0,9.158514022827148
451.0,157.0,9.125834465026855
453.0,157.0,9.154311180114746
455.0,157.0,9.122496604919434
457.0,157.0,9.097535133361816
465.0,157.0,8.875722885131836
483.0,157.0,6.299442768096924
484.0,157.0,6.312199592590332
485.0,157.0,6.322602272033691
490.0,157.0,6.304618835449219
491.0,157.0,6.294274806976318
492.0,157.0,6.275267601013184
493.0,157.0,6.272504806518555
497.0,157.0,20.207733154296875
498.0,157.0,20.14244270324707
499.0,157.0,20.15058135986328
500.0,157.0,20.162799835205078
520.0,157.0,11.033780097961426
522.0,157.0,11.036222457885742
526.0,157.0,10.979127883911133
534.0,157.0,11.053343772888184
536.0,157.0,11.05947208404541
540.0,157.0,11.075435638427734
542.0,157.0,11.05702018737793
544.0,157.0,11.0155029296875
547.0,157.0,10.962234497070312
549.0,157.0,10.914255142211914
552.0,157.0,10.824240684509277
553.0,157.0,10.732233047485352
556.0,157.0,10.71839427947998
558.0,157.0,10.731078147888184
560.0,157.0,10.74842357635498
570.0,157.0,17.344005584716797
572.0,157.0,17.453258514404297
573.0,157.0,17.48385238647461
574.0,157.0,17.554624557495117
575.0,157.0,17.607303619384766
577.0,157.0,17.66029930114746
579.0,157.0,17.554624557495117
580.0,157.0,17.71676254272461
582.0,157.0,17.757766723632812
583.0,157.0,17.650924682617188
584.0,157.0,17.71676254272461
585.0,157.0,17.80213737487793
587.0,157.0,17.853118896484375
589.0,157.0,17.85631561279297
611.0,157.0,17.959196090698242
612.0,157.0,17.738819122314453
613.0,157.0,17.846729278564453
614.0,157.0,17.933364868164062
629.0,157.0,18.770299911499023
630.0,157.0,18.7244930267334
632.0,157.0,18.75971031188965
633.0,157.0,18.844772338867188
635.0,157.0,18.805688858032227
636.0,157.0,18.90190887451172
637.0,157.0,18.959394454956055
638.0,157.0,18.923425674438477
639.0,157.0,18.89832878112793
640.0,157.0,19.009981155395508
641.0,157.0,19.020856857299805
642.0,157.0,19.064483642578125
643.0,157.0,19.075420379638672
644.0,157.0,19.100990295410156
645.0,157.0,19.039011001586914
646.0,157.0,19.115633010864258
647.0,157.0,19.156015396118164
648.0,157.0,19.15969467163086
655.0,157.0,26.54920768737793
657.0,157.0,26.691295623779297
660.0,157.0,26.77728271484375
662.0,157.0,26.86382293701172
664.0,157.0,26.88554573059082
667.0,157.0,26.972789764404297
669.0,157.0,26.980085372924805
670.0,157.0,26.994688034057617
673.0,157.0,27.001996994018555
675.0,157.0,26.980085372924805
678.0,157.0,26.943645477294922
680.0,157.0,26.921829223632812
701.0,157.0,21.627357482910156
702.0,157.0,21.674352645874023
703.0,157.0,21.66493797302246
704.0,157.0,21.783222198486328
705.0,157.0,21.764209747314453
706.0,157.0,21.850027084350586
707.0,157.0,21.811803817749023
709.0,157.0,21.90280532836914
710.0,157.0,21.951005935668945
716.0,157.0,22.219953536987305
717.0,157.0,22.219953536987305
718.0,157.0,22.279512405395508
719.0,157.0,22.239770889282227
722.0,157.0,22.480363845825195
723.0,157.0,22.54132843017578
724.0,157.0,22.465173721313477
725.0,157.0,22.515886306762695
726.0,157.0,22.638532638549805
728.0,157.0,22.72104263305664
731.0,157.0,22.809370040893555
732.0,157.0,22.772916793823242
733.0,157.0,22.898387908935547
734.0,157.0,22.851173400878906
735.0,157.0,22.924701690673828
736.0,157.0,22.988101959228516
737.0,157.0,22.99340057373047
744.0,157.0,23.354103088378906
745.0,157.0,23.310440063476562
746.0,157.0,23.397930145263672
747.0,157.0,23.430908203125
748.0,157.0,23.39244270324707
749.0,157.0,23.519306182861328
750.0,157.0,23.480548858642578
751.0,157.0,23.552627563476562
752.0,157.0,23.61955451965332
754.0,157.0,23.70374870300293
755.0,157.0,23.709383010864258
756.0,157.0,23.726303100585938
758.0,157.0,23.70374870300293
760.0,157.0,23.686861038208008
761.0,157.0,23.73194694519043
762.0,157.0,23.7658748626709
763.0,157.0,23.799898147583008
764.0,157.0,23.794221878051758
765.0,157.0,23.788545608520508
766.0,157.0,23.737594604492188
767.0,157.0,23.73194694519043
769.0,157.0,23.3869571685791
770.0,157.0,23.294109344482422
771.0,157.0,23.277799606323242
772.0,157.0,23.321340560913086
774.0,157.0,23.315889358520508
775.0,157.0,23.419904708862305
776.0,157.0,23.41440773010254
778.0,157.0,23.50821876525879
780.0,157.0,23.59162139892578
781.0,157.0,23.586042404174805
783.0,157.0,23.788545608520508
785.0,157.0,24.017667770385742
786.0,157.0,24.023452758789062
788.0,157.0,24.064022064208984
789.0,157.0,24.09308624267578
791.0,157.0,24.08726692199707
792.0,157.0,24.12221908569336
794.0,157.0,24.139732360839844
795.0,157.0,24.168977737426758
797.0,157.0,24.221799850463867
799.0,157.0,24.29258918762207
801.0,157.0,24.387622833251953
802.0,157.0,24.357845306396484
804.0,157.0,24.47138786315918
806.0,157.0,24.58599281311035
807.0,157.0,24.507463455200195
808.0,157.0,24.67112922668457
809.0,157.0,24.775304794311523
810.0,157.0,24.94257926940918
812.0,157.0,24.88036346435547
813.0,157.0,25.023927688598633
814.0,157.0,24.967554092407227
815.0,157.0,25.067951202392578
816.0,157.0,24.986316680908203
818.0,157.0,25.118452072143555
819.0,157.0,25.213693618774414
821.0,157.0,25.162809371948242
822.0,157.0,25.309661865234375
824.0,157.0,25.25199317932129
825.0,157.0,25.380502700805664
827.0,157.0,25.34825325012207
828.0,157.0,25.484254837036133
829.0,157.0,25.445249557495117
830.0,157.0,25.341812133789062
831.0,157.0,25.595426559448242
832.0,157.0,25.54298973083496
833.0,157.0,25.681095123291016
834.0,157.0,25.490768432617188
835.0,157.0,25.7540340423584
836.0,157.0,25.628307342529297
837.0,157.0,25.58229637145996
838.0,157.0,25.840770721435547
840.0,157.0,26.00922393798828
843.0,157.0,26.429616928100586
845.0,157.0,26.311098098754883
847.0,157.0,26.248783111572266
848.0,157.0,26.45064353942871
850.0,157.0,26.577505111694336
851.0,157.0,26.662757873535156
859.0,157.0,27.067943572998047
860.0,157.0,27.119461059570312
863.0,157.0,27.32001495361328
864.0,157.0,27.380008697509766
865.0,157.0,27.455373764038086
867.0,157.0,27.48563575744629
882.0,157.0,39.739192962646484
884.0,157.0,40.09058380126953
915.0,157.0,29.95356559753418
918.0,157.0,30.107267379760742
919.0,157.0,30.207563400268555
922.0,157.0,30.35464859008789
924.0,157.0,30.587358474731445
937.0,157.0,31.0830078125
938.0,157.0,31.189924240112305
940.0,157.0,31.317228317260742
943.0,157.0,31.44557762145996
945.0,157.0,31.545026779174805
948.0,157.0,31.675254821777344
950.0,157.0,31.92873764038086
951.0,157.0,31.86753273010254
952.0,157.0,32.062156677246094
953.0,157.0,31.918519973754883
954.0,157.0,32.03126907348633
955.0,157.0,32.207096099853516
956.0,157.0,32.14482116699219
957.0,157.0,32.28005599975586
959.0,157.0,32.227909088134766
960.0,157.0,32.36384582519531
961.0,157.0,32.227909088134766
963.0,157.0,32.43751907348633
966.0,157.0,32.49034881591797
969.0,157.0,32.60718536376953
971.0,157.0,32.585880279541016
972.0,157.0,32.70340347290039
974.0,157.0,32.77863311767578
977.0,157.0,32.789405822753906
978.0,157.0,32.66056823730469
980.0,157.0,32.90840530395508
981.0,157.0,32.72486114501953
983.0,157.0,32.90840530395508
984.0,157.0,32.93013381958008
986.0,157.0,32.91926574707031
987.0,157.0,32.97367858886719
989.0,157.0,32.9518928527832
990.0,157.0,32.99549102783203
992.0,157.0,32.8758659362793
993.0,157.0,33.08304214477539
1008.0,157.0,33.38198471069336
1009.0,157.0,33.33735656738281
1010.0,157.0,33.370819091796875
1011.0,157.0,33.426734924316406
1013.0,157.0,33.38198471069336
1023.0,157.0,33.69776153564453
1026.0,157.0,33.73194885253906
1029.0,157.0,33.72054672241211
1030.0,157.0,33.81199264526367
1031.0,157.0,33.800533294677734
1049.0,157.0,34.21796798706055
1050.0,157.0,34.206233978271484
1052.0,157.0,34.30033493041992
1055.0,157.0,34.288543701171875
1056.0,157.0,34.359413146972656
1058.0,157.0,34.34757995605469
1059.0,157.0,34.41869354248047
1061.0,157.0,34.45436096191406
1062.0,157.0,34.406822204589844
1064.0,157.0,34.51396942138672
1065.0,157.0,34.4901008605957
1068.0,157.0,34.73028564453125
1069.0,157.0,34.64583969116211
1072.0,157.0,34.754486083984375
1073.0,157.0,34.7666015625
1076.0,157.0,34.79085159301758
1077.0,157.0,34.83945846557617
1079.0,157.0,34.876007080078125
1080.0,157.0,34.90040969848633
1083.0,157.0,34.88820266723633
1084.0,157.0,34.92485046386719
1105.0,157.0,35.283119201660156
1106.0,157.0,35.30809783935547
1117.0,157.0,35.35816192626953
1119.0,157.0,35.34563064575195
1121.0,157.0,35.33311080932617
1122.0,157.0,35.33311080932617
1124.0,157.0,35.40836715698242
1126.0,157.0,35.35816192626953
1129.0,157.0,35.39580535888672
1133.0,157.0,35.39580535888672
1137.0,157.0,35.43352508544922
1140.0,157.0,35.49657440185547
1166.0,157.0,35.47132873535156
1168.0,157.0,35.47132873535156
1176.0,157.0,35.53451156616211
54.0,158.0,10.460972785949707
55.0,158.0,10.462069511413574
90.0,158.0,11.507311820983887
102.0,158.0,11.269390106201172
104.0,158.0,11.252862930297852
106.0,158.0,11.232586860656738
107.0,158.0,11.203569412231445
120.0,158.0,11.071747779846191
131.0,158.0,10.973088264465332
134.0,158.0,10.928605079650879
137.0,158.0,10.892800331115723
140.0,158.0,10.847784042358398
144.0,158.0,10.806649208068848
145.0,158.0,10.76350212097168
150.0,158.0,9.51314926147461
152.0,158.0,9.462610244750977
153.0,158.0,9.509521484375
155.0,158.0,10.568486213684082
158.0,158.0,10.533886909484863
163.0,158.0,8.609872817993164
164.0,158.0,8.653194427490234
165.0,158.0,8.64494514465332
167.0,158.0,8.641200065612793
168.0,158.0,8.629985809326172
171.0,158.0,8.912202835083008
176.0,158.0,9.666186332702637
182.0,158.0,9.59920883178711
183.0,158.0,10.143940925598145
185.0,158.0,10.147037506103516
186.0,158.0,10.1749849319458
189.0,158.0,10.204130172729492
192.0,158.0,10.180176734924316
195.0,158.0,10.147037506103516
198.0,158.0,10.11411190032959
200.0,158.0,10.087517738342285
203.0,158.0,10.052950859069824
216.0,158.0,8.997417449951172
219.0,158.0,8.985260009765625
222.0,158.0,9.721771240234375
225.0,158.0,9.697197914123535
228.0,158.0,9.703801155090332
231.0,158.0,9.6746244430542
233.0,158.0,9.668996810913086
234.0,158.0,9.640960693359375
236.0,158.0,9.628861427307129
241.0,158.0,9.526779174804688
242.0,158.0,9.546838760375977
244.0,158.0,9.488715171813965
250.0,158.0,8.75650691986084
251.0,158.0,8.767282485961914
253.0,158.0,8.76112174987793
254.0,158.0,8.773451805114746
255.0,158.0,8.721288681030273
256.0,158.0,8.717476844787598
257.0,158.0,8.750361442565918
294.0,158.0,23.419904708862305
300.0,158.0,25.484254837036133
307.0,158.0,26.118192672729492
345.0,158.0,21.08781623840332
346.0,158.0,20.954910278320312
348.0,158.0,21.501482009887695
370.0,158.0,24.775304794311523
392.0,158.0,9.128340721130371
396.0,158.0,9.177896499633789
397.0,158.0,9.229701042175293
399.0,158.0,9.181275367736816
400.0,158.0,9.186348915100098
402.0,158.0,9.203300476074219
403.0,158.0,9.234827995300293
404.0,158.0,9.215204238891602
405.0,158.0,9.25625228881836
420.0,158.0,9.369281768798828
422.0,158.0,9.341203689575195
431.0,158.0,9.469797134399414
443.0,158.0,9.27001667022705
445.0,158.0,9.250243186950684
446.0,158.0,9.204150199890137
448.0,158.0,9.177051544189453
449.0,158.0,9.16103744506836
450.0,158.0,9.149272918701172
452.0,158.0,9.113327980041504
453.0,158.0,9.107502937316895
455.0,158.0,9.146756172180176
457.0,158.0,9.083451271057129
458.0,158.0,9.02346420288086
464.0,158.0,8.884419441223145
465.0,158.0,8.892339706420898
482.0,158.0,6.299442768096924
484.0,158.0,6.311001300811768
490.0,158.0,6.309005260467529
493.0,158.0,6.2918925285339355
494.0,158.0,6.2567667961120605
496.0,158.0,20.138376235961914
497.0,158.0,20.199548721313477
498.0,158.0,20.065454483032227
500.0,158.0,20.15058135986328
519.0,158.0,11.037443161010742
540.0,158.0,10.572967529296875
541.0,158.0,11.221214294433594
543.0,158.0,11.227529525756836
546.0,158.0,11.23385238647461
547.0,158.0,11.227529525756836
548.0,158.0,11.207345962524414
549.0,158.0,11.178457260131836
552.0,158.0,11.116168022155762
554.0,158.0,11.061924934387207
556.0,158.0,11.008208274841309
559.0,158.0,10.953807830810547
561.0,158.0,10.897561073303223
562.0,158.0,10.838354110717773
565.0,158.0,10.79378604888916
567.0,158.0,10.80430793762207
570.0,158.0,17.224205017089844
571.0,158.0,17.19451332092285
572.0,158.0,17.434953689575195
573.0,158.0,17.428861618041992
574.0,158.0,17.48078727722168
575.0,158.0,17.468542098999023
577.0,158.0,17.511476516723633
579.0,158.0,17.576276779174805
580.0,158.0,17.533023834228516
582.0,158.0,17.707326889038086
584.0,158.0,17.770421981811523
586.0,158.0,17.827590942382812
588.0,158.0,17.726207733154297
589.0,158.0,17.833967208862305
611.0,158.0,17.99159049987793
612.0,158.0,17.88192367553711
613.0,158.0,17.897968292236328
614.0,158.0,17.914039611816406
660.0,158.0,26.87105941772461
661.0,158.0,26.83491325378418
662.0,158.0,26.856590270996094
663.0,158.0,26.950925827026367
664.0,158.0,26.921829223632812
665.0,158.0,27.001996994018555
666.0,158.0,26.980085372924805
668.0,158.0,27.016624450683594
671.0,158.0,27.031267166137695
673.0,158.0,27.023942947387695
675.0,158.0,27.03859519958496
676.0,158.0,27.009307861328125
678.0,158.0,27.03859519958496
680.0,158.0,26.980085372924805
681.0,158.0,26.88554573059082
689.0,158.0,20.42288589477539
691.0,158.0,21.186357498168945
692.0,158.0,21.349609375
693.0,158.0,21.32222557067871
694.0,158.0,21.43678855895996
695.0,158.0,21.41377830505371
696.0,158.0,21.395404815673828
697.0,158.0,21.529327392578125
698.0,158.0,21.561904907226562
699.0,158.0,21.613298416137695
700.0,158.0,21.650829315185547
701.0,158.0,21.688491821289062
702.0,158.0,21.613298416137695
703.0,158.0,21.721553802490234
704.0,158.0,21.787981033325195
705.0,158.0,21.76896095275879
706.0,158.0,21.869190216064453
707.0,158.0,21.951005935668945
708.0,158.0,21.869190216064453
710.0,158.0,22.033437728881836
716.0,158.0,22.219953536987305
717.0,158.0,22.294450759887695
718.0,158.0,22.299434661865234
723.0,158.0,22.47023582458496
725.0,158.0,22.54132843017578
726.0,158.0,22.592384338378906
727.0,158.0,22.638532638549805
728.0,158.0,22.659103393554688
729.0,158.0,22.710695266723633
730.0,158.0,22.73139762878418
731.0,158.0,22.788524627685547
733.0,158.0,22.893131256103516
734.0,158.0,22.972219467163086
735.0,158.0,22.95107650756836
736.0,158.0,23.0358829498291
744.0,158.0,23.315889358520508
746.0,158.0,23.41440773010254
748.0,158.0,23.491609573364258
749.0,158.0,23.452945709228516
750.0,158.0,23.580467224121094
751.0,158.0,23.513761520385742
752.0,158.0,23.62514877319336
753.0,158.0,23.686861038208008
755.0,158.0,23.748899459838867
757.0,158.0,23.698116302490234
758.0,158.0,23.692487716674805
760.0,158.0,23.868240356445312
761.0,158.0,23.692487716674805
762.0,158.0,23.7658748626709
763.0,158.0,23.879669189453125
764.0,158.0,23.788545608520508
765.0,158.0,23.7658748626709
766.0,158.0,23.8397159576416
767.0,158.0,23.737594604492188
769.0,158.0,23.250669479370117
770.0,158.0,23.28866958618164
771.0,158.0,23.272369384765625
772.0,158.0,23.436412811279297
774.0,158.0,23.343172073364258
775.0,158.0,23.53040313720703
776.0,158.0,23.425405502319336
778.0,158.0,23.62514877319336
779.0,158.0,23.513761520385742
780.0,158.0,23.720659255981445
781.0,158.0,23.737594604492188
783.0,158.0,24.006107330322266
784.0,158.0,24.08726692199707
785.0,158.0,24.006107330322266
787.0,158.0,24.192426681518555
790.0,158.0,24.215919494628906
792.0,158.0,24.221799850463867
793.0,158.0,24.128053665161133
795.0,158.0,24.263044357299805
798.0,158.0,24.357845306396484
800.0,158.0,24.45938491821289
802.0,158.0,24.531572341918945
803.0,158.0,24.399553298950195
804.0,158.0,24.634571075439453
806.0,158.0,24.45339012145996
807.0,158.0,24.830812454223633
808.0,158.0,24.683340072631836
809.0,158.0,24.738435745239258
811.0,158.0,24.793779373168945
812.0,158.0,24.82463264465332
813.0,158.0,24.87415885925293
814.0,158.0,24.91143226623535
815.0,158.0,24.89278221130371
816.0,158.0,24.94881820678711
817.0,158.0,24.955060958862305
818.0,158.0,24.973804473876953
819.0,158.0,25.011377334594727
820.0,158.0,24.986316680908203
821.0,158.0,25.0616512298584
822.0,158.0,25.13744354248047
823.0,158.0,25.143779754638672
824.0,158.0,25.20095443725586
826.0,158.0,25.245601654052734
827.0,158.0,25.303239822387695
828.0,158.0,25.264785766601562
829.0,158.0,25.380502700805664
832.0,158.0,25.47123908996582
834.0,158.0,25.5626277923584
835.0,158.0,25.63489532470703
836.0,158.0,25.549531936645508
838.0,158.0,25.71419906616211
840.0,158.0,25.807340621948242
841.0,158.0,25.71419906616211
843.0,158.0,25.955080032348633
846.0,158.0,26.221181869506836
848.0,158.0,26.36673927307129
850.0,158.0,26.499834060668945
851.0,158.0,26.464679718017578
859.0,158.0,26.958209991455078
863.0,158.0,27.260282516479492
864.0,158.0,27.22308349609375
866.0,158.0,27.387527465820312
876.0,158.0,40.12283706665039
879.0,158.0,40.17131423950195
914.0,158.0,29.91762924194336
915.0,158.0,30.052839279174805
917.0,158.0,30.007633209228516
918.0,158.0,30.18927764892578
919.0,158.0,30.382387161254883
920.0,158.0,30.345413208007812
921.0,158.0,30.24420166015625
923.0,158.0,30.59674072265625
924.0,158.0,30.391643524169922
925.0,158.0,30.549884796142578
926.0,158.0,30.795114517211914
927.0,158.0,30.643739700317383
928.0,158.0,30.68144416809082
929.0,158.0,30.91921043395996
930.0,158.0,30.795114517211914
932.0,158.0,31.0443115234375
933.0,158.0,31.170429229736328
934.0,158.0,30.967206954956055
935.0,158.0,30.996076583862305
936.0,158.0,31.346755981445312
938.0,158.0,31.131515502929688
939.0,158.0,31.4753475189209
940.0,158.0,31.248550415039062
942.0,158.0,31.495223999023438
943.0,158.0,31.655149459838867
944.0,158.0,31.495223999023438
945.0,158.0,31.645105361938477
946.0,158.0,31.806560516357422
947.0,158.0,31.77616310119629
949.0,158.0,31.979921340942383
952.0,158.0,32.124114990234375
953.0,158.0,32.28005599975586
956.0,158.0,32.23832321166992
957.0,158.0,32.342857360839844
959.0,158.0,32.332374572753906
960.0,158.0,32.41643524169922
961.0,158.0,32.35334777832031
963.0,158.0,32.47977066040039
966.0,158.0,32.52212905883789
969.0,158.0,32.532737731933594
972.0,158.0,32.57523727416992
973.0,158.0,32.83258056640625
975.0,158.0,32.70340347290039
977.0,158.0,32.84339141845703
978.0,158.0,32.735599517822266
979.0,158.0,32.810977935791016
980.0,158.0,32.93013381958008
982.0,158.0,32.8758659362793
983.0,158.0,32.97367858886719
985.0,158.0,32.897552490234375
986.0,158.0,33.06111145019531
988.0,158.0,32.90840530395508
989.0,158.0,33.07207489013672
991.0,158.0,32.9518928527832
1008.0,158.0,33.292850494384766
1010.0,158.0,33.47160339355469
1011.0,158.0,33.370819091796875
1012.0,158.0,33.5165901184082
1014.0,158.0,33.41553497314453
1022.0,158.0,33.58430099487305
1028.0,158.0,33.834930419921875
1050.0,158.0,34.335758209228516
1052.0,158.0,34.18278884887695
1053.0,158.0,34.34757995605469
1055.0,158.0,34.41869354248047
1058.0,158.0,34.50203323364258
1060.0,158.0,34.537872314453125
1062.0,158.0,34.573787689208984
1063.0,158.0,34.38310241699219
1064.0,158.0,34.669925689697266
1065.0,158.0,34.669925689697266
1067.0,158.0,34.754486083984375
1069.0,158.0,34.79085159301758
1071.0,158.0,34.85163497924805
1072.0,158.0,34.85163497924805
1074.0,158.0,34.912628173828125
1076.0,158.0,34.912628173828125
1078.0,158.0,34.98610305786133
1079.0,158.0,34.718196868896484
1081.0,158.0,34.99837875366211
1104.0,158.0,35.40836715698242
1106.0,158.0,35.171146392822266
1108.0,158.0,35.40836715698242
1109.0,158.0,35.171146392822266
1117.0,158.0,35.183555603027344
1119.0,158.0,35.47132873535156
1121.0,158.0,35.2208251953125
1123.0,158.0,35.48394775390625
1124.0,158.0,35.2208251953125
1126.0,158.0,35.53451156616211
1128.0,158.0,35.49657440185547
1132.0,158.0,35.509212493896484
1133.0,158.0,35.258174896240234
1140.0,158.0,35.58522033691406
1143.0,158.0,35.35816192626953
1147.0,158.0,35.30809783935547
1167.0,158.0,35.32059860229492
57.0,159.0,10.454394340515137
104.0,159.0,11.26175594329834
108.0,159.0,11.23385238647461
120.0,159.0,11.075435638427734
